time,low,high,open,close,volume
2020-01-03 16:00:00,6536.76,6623.88,6557.0,6618.0,108.5753293
2020-01-03 17:00:00,6567.44,6624.0,6618.0,6596.2,77.85846287
2020-01-03 18:00:00,6566.29,6598.0,6593.5,6580.06,30.09229708
2020-01-03 19:00:00,6535.0,6586.25,6580.06,6572.88,42.02239784
2020-01-03 20:00:00,6543.28,6592.0,6572.87,6559.83,25.56232341
2020-01-03 21:00:00,6507.92,6569.97,6555.04,6518.11,46.50045608
2020-01-03 22:00:00,6505.02,6557.07,6513.89,6546.04,42.54144961
2020-01-03 23:00:00,6533.07,6573.9,6545.0,6572.0,38.80336064
2020-01-04 00:00:00,6527.14,6580.0,6571.0,6545.86,11.80091371
2020-01-04 01:00:00,6525.0,6546.76,6540.05,6542.9,6.6206825
2020-01-04 02:00:00,6535.53,6560.0,6544.39,6560.0,3.29975539
2020-01-04 03:00:00,6552.14,6572.07,6560.0,6561.64,4.42883097
2020-01-04 04:00:00,6546.55,6570.23,6561.19,6564.63,1.99967934
2020-01-04 05:00:00,6562.56,6592.0,6568.87,6570.45,60.55498772
2020-01-04 06:00:00,6568.62,6599.99,6570.15,6585.0,48.40680941
2020-01-04 07:00:00,6553.03,6591.47,6583.46,6578.62,25.95439379
2020-01-04 08:00:00,6570.0,6587.45,6576.47,6581.42,29.82263027
2020-01-04 09:00:00,6570.0,6593.0,6581.42,6589.56,10.40733623
2020-01-04 10:00:00,6545.0,6595.0,6585.89,6549.66,44.29421966
2020-01-04 11:00:00,6540.0,6573.99,6545.0,6570.36,30.82960497
2020-01-04 12:00:00,6539.7,6571.55,6570.36,6546.49,39.31724751
2020-01-04 13:00:00,6527.86,6559.99,6545.08,6528.61,27.27447182
2020-01-04 14:00:00,6526.98,6553.11,6528.69,6548.67,11.08347988
2020-01-04 15:00:00,6540.83,6562.18,6548.2,6549.57,18.9744691
2020-01-04 16:00:00,6536.52,6556.68,6548.85,6546.88,17.44219118
2020-01-04 17:00:00,6546.84,6589.89,6546.84,6584.55,33.61344164
2020-01-04 18:00:00,6518.12,6629.0,6585.08,6544.02,115.85362283
2020-01-04 19:00:00,6525.74,6584.9,6541.18,6570.0,29.01373064
2020-01-04 20:00:00,6548.66,6581.69,6570.0,6572.11,16.41949294
2020-01-04 21:00:00,6562.94,6598.24,6577.15,6583.59,26.76029675
2020-01-04 22:00:00,6576.35,6596.02,6583.74,6586.49,12.74137414
2020-01-04 23:00:00,6567.76,6595.08,6583.35,6590.96,8.93114048
2020-01-05 00:00:00,6590.0,6622.29,6590.0,6605.55,30.30727681
2020-01-05 01:00:00,6604.94,6695.0,6605.49,6679.99,125.23234336
2020-01-05 02:00:00,6660.0,6698.04,6680.0,6672.13,35.52095805
2020-01-05 03:00:00,6668.83,6699.99,6671.64,6699.99,21.99703364
2020-01-05 04:00:00,6668.52,6699.99,6699.99,6675.14,12.0825356
2020-01-05 05:00:00,6670.05,6689.07,6679.99,6686.82,7.51312193
2020-01-05 06:00:00,6670.03,6699.99,6679.83,6688.97,22.88707638
2020-01-05 07:00:00,6672.02,6690.0,6680.9,6688.93,21.17223877
2020-01-05 08:00:00,6644.4,6690.0,6686.21,6650.03,29.29847481
2020-01-05 09:00:00,6624.68,6661.39,6654.66,6647.06,52.1946359
2020-01-05 10:00:00,6635.38,6659.33,6647.08,6643.13,35.47534071
2020-01-05 11:00:00,6640.84,6673.2,6643.19,6654.81,24.16974118
2020-01-05 12:00:00,6653.98,6683.45,6654.8,6679.7,22.39419869
2020-01-05 13:00:00,6650.01,6684.97,6679.7,6663.81,30.64707022
2020-01-05 14:00:00,6657.21,6671.31,6663.81,6664.98,22.73386975
2020-01-05 15:00:00,6656.88,6696.99,6660.52,6693.55,44.0428278
2020-01-05 16:00:00,6676.04,6699.99,6688.32,6682.9,53.67355475
2020-01-05 17:00:00,6675.0,6699.43,6678.97,6689.4,41.07708543
2020-01-05 18:00:00,6654.01,6690.0,6689.41,6662.74,46.17892478
2020-01-05 19:00:00,6657.95,6674.7,6665.04,6668.5,21.96623722
2020-01-05 20:00:00,6655.01,6671.15,6669.1,6669.65,31.60208826
2020-01-05 21:00:00,6589.01,6664.55,6664.55,6608.06,91.64834455
2020-01-05 22:00:00,6557.42,6618.75,6602.74,6597.61,76.46012174
2020-01-05 23:00:00,6557.03,6598.43,6597.61,6596.23,38.20162929
2020-01-06 00:00:00,6582.7,6610.0,6590.53,6606.35,6.76387969
2020-01-06 01:00:00,6597.4,6649.61,6609.04,6642.96,14.31923838
2020-01-06 02:00:00,6647.07,6769.0,6649.61,6759.62,129.56375088
2020-01-06 03:00:00,6709.32,6785.0,6762.86,6750.0,45.8170909
2020-01-06 04:00:00,6731.02,6760.0,6749.32,6741.13,8.38319817
2020-01-06 05:00:00,6716.24,6748.07,6740.46,6734.61,20.17981633
2020-01-06 06:00:00,6715.24,6745.0,6739.86,6729.48,20.06202965
2020-01-06 07:00:00,6715.1,6742.21,6732.77,6717.45,43.14412782
2020-01-06 08:00:00,6717.41,6753.4,6717.41,6753.4,63.01502534
2020-01-06 09:00:00,6724.93,6755.0,6754.99,6744.99,63.22314131
2020-01-06 10:00:00,6730.01,6759.07,6740.48,6752.83,81.16840875
2020-01-06 11:00:00,6720.73,6767.0,6754.04,6733.69,79.96935183
2020-01-06 12:00:00,6728.67,6757.09,6728.68,6753.99,69.05898416
2020-01-06 13:00:00,6699.43,6793.99,6749.69,6723.3,98.97838108
2020-01-06 14:00:00,6698.98,6759.95,6723.31,6752.19,63.45838569
2020-01-06 15:00:00,6726.4,6759.65,6746.66,6730.0,47.48057791
2020-01-06 16:00:00,6715.3,6751.92,6733.82,6742.59,39.62476307
2020-01-06 17:00:00,6735.93,6754.0,6737.83,6753.99,28.18908952
2020-01-06 18:00:00,6733.0,6761.46,6753.99,6743.26,55.30053462
2020-01-06 19:00:00,6730.0,6763.72,6738.29,6756.05,51.7738833
2020-01-06 20:00:00,6745.01,6765.17,6749.99,6761.6,43.42165612
2020-01-06 21:00:00,6755.73,6800.0,6755.78,6778.0,100.33958011
2020-01-06 22:00:00,6771.33,6936.41,6771.33,6908.28,265.66096826
2020-01-06 23:00:00,6880.97,6975.0,6900.01,6935.7,173.25096735
2020-01-07 00:00:00,6935.91,7149.99,6940.99,7047.53,244.03876313
2020-01-07 01:00:00,7030.27,7090.51,7055.83,7066.04,61.57560175
2020-01-07 02:00:00,7061.16,7089.45,7066.04,7061.28,26.64433105
2020-01-07 03:00:00,7057.0,7081.57,7061.28,7062.07,7.40748222
2020-01-07 04:00:00,6983.84,7064.99,7063.26,7010.01,32.43211827
2020-01-07 05:00:00,7005.79,7050.11,7010.0,7050.11,23.42342211
2020-01-07 06:00:00,7030.04,7050.27,7045.75,7040.43,51.04751279
2020-01-07 07:00:00,7031.03,7064.95,7047.25,7059.15,47.31565796
2020-01-07 08:00:00,7035.87,7079.97,7059.15,7053.0,96.88773506
2020-01-07 09:00:00,7036.61,7057.43,7049.02,7037.11,60.29390557
2020-01-07 10:00:00,7037.11,7080.0,7039.19,7070.28,84.60565634
2020-01-07 11:00:00,7068.0,7142.58,7070.27,7077.51,234.06858356
2020-01-07 12:00:00,7021.9,7097.25,7085.73,7061.57,118.99891755
2020-01-07 13:00:00,7003.38,7061.98,7060.01,7051.57,162.86473223
2020-01-07 14:00:00,7037.18,7087.19,7051.56,7063.87,65.06634581
2020-01-07 15:00:00,6958.82,7063.88,7063.87,6987.15,174.45191665
2020-01-07 16:00:00,6950.1,7135.31,6987.15,7121.38,146.19215392
2020-01-07 17:00:00,7086.46,7152.65,7117.01,7138.64,99.86656817
2020-01-07 18:00:00,7131.13,7310.0,7137.58,7221.83,417.31606281
2020-01-07 19:00:00,7221.69,7306.67,7225.74,7265.05,166.72952997
2020-01-07 20:00:00,7244.08,7366.08,7265.62,7347.9,236.68816135
2020-01-07 21:00:00,7189.72,7377.57,7347.99,7210.0,234.97010006
2020-01-07 22:00:00,7134.24,7251.75,7210.0,7219.59,172.295315
2020-01-07 23:00:00,7201.0,7377.73,7219.59,7326.47,134.29588011
2020-01-08 00:00:00,7314.42,7590.0,7326.47,7571.37,277.18169531
2020-01-08 01:00:00,7476.81,7589.96,7571.37,7513.95,99.45955836
2020-01-08 02:00:00,7408.8,7555.97,7514.3,7423.83,82.93870998
2020-01-08 03:00:00,7400.33,7480.0,7425.39,7453.16,29.03204882
2020-01-08 04:00:00,7445.77,7499.51,7450.0,7498.8,16.51056125
2020-01-08 05:00:00,7461.0,7524.93,7498.64,7488.96,44.52729757
2020-01-08 06:00:00,7470.01,7511.93,7486.0,7492.4,57.65297388
2020-01-08 07:00:00,7445.0,7503.48,7493.32,7464.79,84.85254451
2020-01-08 08:00:00,7430.0,7498.38,7459.87,7485.23,114.27074233
2020-01-08 09:00:00,7445.0,7485.24,7477.87,7459.48,92.18222294
2020-01-08 10:00:00,7455.0,7533.0,7464.45,7509.49,154.76657611
2020-01-08 11:00:00,7505.75,7533.0,7509.49,7515.0,72.36059213
2020-01-08 12:00:00,7460.03,7520.0,7515.39,7470.7,115.45287391
2020-01-08 13:00:00,7401.26,7589.99,7466.53,7550.03,194.70428814
2020-01-08 14:00:00,7381.6,7553.39,7550.05,7471.24,142.03534371
2020-01-08 15:00:00,7415.0,7517.0,7476.14,7476.6,73.41657005
2020-01-08 16:00:00,7242.38,7499.77,7468.7,7299.0,292.83386167
2020-01-08 17:00:00,7195.02,7306.27,7294.27,7281.2,302.74557664
2020-01-08 18:00:00,7227.02,7287.27,7270.0,7241.39,98.29575565
2020-01-08 19:00:00,7137.41,7255.41,7241.96,7155.66,240.48225773
2020-01-08 20:00:00,7051.84,7252.55,7155.66,7248.95,398.16647379
2020-01-08 21:00:00,7170.11,7243.76,7240.47,7205.87,102.81858638
2020-01-08 22:00:00,7185.73,7280.8,7207.47,7261.74,62.76753342
2020-01-08 23:00:00,7221.02,7300.0,7261.73,7240.42,62.42315151
2020-01-09 00:00:00,7128.26,7244.62,7240.74,7156.09,48.51324629
2020-01-09 01:00:00,7144.76,7227.99,7155.4,7190.43,15.05346824
2020-01-09 02:00:00,7180.0,7205.0,7193.04,7186.33,4.16759095
2020-01-09 03:00:00,7136.9,7186.75,7186.75,7146.87,10.25041372
2020-01-09 04:00:00,7135.24,7176.76,7154.1,7158.63,6.62954967
2020-01-09 05:00:00,7130.62,7165.05,7165.05,7138.79,20.07785743
2020-01-09 06:00:00,7106.0,7138.8,7130.41,7107.01,38.02801659
2020-01-09 07:00:00,7105.01,7175.74,7107.01,7158.54,62.0456279
2020-01-09 08:00:00,7120.73,7165.34,7158.44,7147.62,35.09195696
2020-01-09 09:00:00,7077.0,7148.36,7141.34,7083.25,112.83321167
2020-01-09 10:00:00,7071.39,7148.9,7083.63,7099.38,86.74752232
2020-01-09 11:00:00,7069.59,7110.56,7099.31,7089.93,65.38879932
2020-01-09 12:00:00,7072.63,7123.29,7087.52,7102.16,96.95298709
2020-01-09 13:00:00,7102.06,7152.24,7102.07,7110.83,45.47133997
2020-01-09 14:00:00,7088.78,7126.76,7104.01,7092.26,40.10948262
2020-01-09 15:00:00,7092.28,7136.26,7092.28,7125.52,52.51355914
2020-01-09 16:00:00,7044.0,7136.36,7125.52,7051.57,68.04833479
2020-01-09 17:00:00,7006.25,7065.0,7047.0,7023.19,99.16321354
2020-01-09 18:00:00,7014.11,7054.81,7022.31,7042.48,55.74642341
2020-01-09 19:00:00,7042.0,7169.61,7044.79,7136.04,66.38008306
2020-01-09 20:00:00,7030.0,7215.49,7128.36,7059.32,153.73004622
2020-01-09 21:00:00,6985.0,7075.98,7050.0,7025.66,112.89378938
2020-01-09 22:00:00,7021.26,7102.02,7025.66,7038.05,47.08261315
2020-01-09 23:00:00,7030.0,7062.43,7032.6,7047.02,20.84866795
2020-01-10 00:00:00,7041.14,7080.38,7047.01,7042.31,24.69531845
2020-01-10 01:00:00,7026.07,7062.96,7042.31,7036.0,14.90738121
2020-01-10 02:00:00,7027.01,7055.3,7030.0,7035.61,3.82311962
2020-01-10 03:00:00,7005.0,7044.5,7035.0,7034.84,10.23606215
2020-01-10 04:00:00,7001.0,7040.98,7036.17,7019.61,24.96426938
2020-01-10 05:00:00,6975.0,7024.0,7024.0,6975.0,25.12035604
2020-01-10 06:00:00,6951.0,7011.34,6975.01,6975.64,47.96309829
2020-01-10 07:00:00,6952.53,6987.32,6969.38,6987.32,40.66504388
2020-01-10 08:00:00,6930.81,6987.98,6987.98,6940.2,103.1929785
2020-01-10 09:00:00,6933.54,6995.46,6936.3,6966.01,84.59507594
2020-01-10 10:00:00,6911.22,7018.94,6966.01,7014.6,65.69435307
2020-01-10 11:00:00,7008.37,7080.0,7008.37,7074.71,109.2340673
2020-01-10 12:00:00,7056.76,7125.0,7062.36,7123.04,72.51740871
2020-01-10 13:00:00,7099.11,7162.49,7117.59,7103.5,80.52443067
2020-01-10 14:00:00,7082.02,7198.25,7104.07,7188.98,113.13118965
2020-01-10 15:00:00,7174.13,7280.69,7190.92,7275.19,165.34100912
2020-01-10 16:00:00,7137.94,7324.93,7269.87,7154.53,190.17814006
2020-01-10 17:00:00,7110.0,7177.63,7158.97,7177.62,77.1298735
2020-01-10 18:00:00,7169.01,7300.0,7177.62,7221.69,153.09238841
2020-01-10 19:00:00,7181.0,7299.9,7219.63,7265.66,99.28053116
2020-01-10 20:00:00,7250.16,7298.41,7266.17,7274.45,53.98976277
2020-01-10 21:00:00,7223.7,7309.99,7268.84,7253.44,157.60707195
2020-01-10 22:00:00,7193.0,7282.01,7245.01,7272.89,43.65967313
2020-01-10 23:00:00,7257.92,7371.52,7272.21,7369.65,74.42729096
2020-01-11 00:00:00,7312.57,7370.0,7368.61,7345.54,90.73098516
2020-01-11 01:00:00,7341.2,7415.0,7341.95,7383.28,49.43518049
2020-01-11 02:00:00,7337.02,7384.06,7383.28,7375.56,24.3681403
2020-01-11 03:00:00,7303.44,7375.43,7368.22,7342.0,18.65409379
2020-01-11 04:00:00,7282.02,7345.0,7335.31,7291.76,9.17713746
2020-01-11 05:00:00,7235.0,7291.71,7291.71,7271.52,10.10681527
2020-01-11 06:00:00,7243.29,7302.58,7269.94,7297.5,17.33726239
2020-01-11 07:00:00,7250.0,7325.38,7297.5,7253.04,18.54900559
2020-01-11 08:00:00,7223.01,7283.19,7260.31,7242.83,39.42433899
2020-01-11 09:00:00,7240.54,7313.47,7241.32,7300.0,25.77224917
2020-01-11 10:00:00,7239.0,7300.01,7300.0,7249.51,45.46238054
2020-01-11 11:00:00,7207.08,7260.45,7244.54,7231.17,44.47795503
2020-01-11 12:00:00,7207.09,7253.95,7226.87,7243.13,37.62019437
2020-01-11 13:00:00,7236.86,7278.25,7248.37,7268.41,19.36984269
2020-01-11 14:00:00,7245.0,7299.99,7268.41,7245.0,67.9998424
2020-01-11 15:00:00,7241.52,7288.36,7245.0,7277.0,40.11148057
2020-01-11 16:00:00,7255.21,7349.0,7277.01,7345.31,78.41043861
2020-01-11 17:00:00,7324.36,7388.99,7345.31,7340.0,70.30974952
2020-01-11 18:00:00,7318.37,7372.3,7337.77,7342.47,43.6574799
2020-01-11 19:00:00,7318.57,7354.24,7340.14,7338.79,22.512247
2020-01-11 20:00:00,7320.86,7358.46,7330.77,7342.11,46.55850029
2020-01-11 21:00:00,7254.94,7448.0,7334.91,7298.13,144.05949606
2020-01-11 22:00:00,7221.35,7297.58,7297.58,7264.86,109.28666909
2020-01-11 23:00:00,7200.0,7264.86,7264.86,7216.79,47.34801665
2020-01-12 00:00:00,7168.07,7264.86,7221.5,7264.85,39.50567776
2020-01-12 01:00:00,7238.6,7271.25,7256.99,7245.04,8.8857527
2020-01-12 02:00:00,7245.57,7295.68,7250.29,7286.91,3.90659039
2020-01-12 03:00:00,7258.34,7297.5,7290.54,7282.44,2.77403006
2020-01-12 04:00:00,7261.86,7295.52,7281.79,7261.86,2.91661412
2020-01-12 05:00:00,7262.01,7294.34,7267.44,7289.99,1.10713314
2020-01-12 06:00:00,7280.0,7335.0,7290.0,7280.01,4.95557923
2020-01-12 07:00:00,7274.92,7302.54,7280.01,7288.7,13.19063229
2020-01-12 08:00:00,7276.12,7330.65,7282.78,7322.11,11.25880284
2020-01-12 09:00:00,7305.31,7340.94,7327.48,7314.0,22.77515504
2020-01-12 10:00:00,7284.51,7323.17,7313.47,7311.04,32.78048874
2020-01-12 11:00:00,7290.19,7316.33,7311.04,7295.61,13.96512384
2020-01-12 12:00:00,7295.06,7335.3,7295.06,7323.94,27.58341045
2020-01-12 13:00:00,7308.58,7349.98,7317.62,7349.98,20.65036389
2020-01-12 14:00:00,7318.8,7372.59,7346.05,7331.19,66.83919645
2020-01-12 15:00:00,7324.57,7357.24,7324.57,7337.67,38.57593219
2020-01-12 16:00:00,7289.54,7356.0,7337.67,7293.99,33.91720381
2020-01-12 17:00:00,7275.0,7369.99,7290.22,7300.85,63.62991152
2020-01-12 18:00:00,7277.04,7321.12,7290.38,7304.5,21.53472408
2020-01-12 19:00:00,7301.09,7346.99,7304.5,7314.1,25.83253385
2020-01-12 20:00:00,7313.66,7340.75,7313.66,7331.49,28.28968349
2020-01-12 21:00:00,7286.71,7331.49,7326.1,7286.71,35.44506761
2020-01-12 22:00:00,7288.14,7345.0,7289.03,7331.97,40.04921763
2020-01-12 23:00:00,7325.07,7365.76,7334.84,7359.94,43.9163176
2020-01-13 00:00:00,7323.01,7374.96,7360.42,7339.06,22.62358626
2020-01-13 01:00:00,7321.71,7348.49,7333.1,7332.59,11.36666334
2020-01-13 02:00:00,7297.56,7334.32,7327.48,7297.56,5.62707933
2020-01-13 03:00:00,7279.39,7302.54,7297.91,7290.85,5.93179924
2020-01-13 04:00:00,7250.01,7299.15,7290.0,7290.58,30.03959605
2020-01-13 05:00:00,7255.31,7288.76,7282.52,7260.78,6.50578728
2020-01-13 06:00:00,7241.01,7292.75,7262.19,7244.73,31.38348838
2020-01-13 07:00:00,7242.54,7270.96,7244.8,7263.13,19.36886759
2020-01-13 08:00:00,7250.21,7300.0,7263.13,7299.0,34.81259301
2020-01-13 09:00:00,7273.19,7300.0,7298.99,7296.97,39.91306358
2020-01-13 10:00:00,7286.98,7314.77,7292.37,7306.8,44.82171081
2020-01-13 11:00:00,7268.36,7319.0,7308.67,7273.58,44.96429914
2020-01-13 12:00:00,7247.66,7283.24,7266.43,7282.73,33.6323994
2020-01-13 13:00:00,7258.72,7288.16,7276.11,7266.29,72.74487342
2020-01-13 14:00:00,7258.33,7282.25,7267.16,7279.16,40.38983425
2020-01-13 15:00:00,7252.01,7285.0,7276.12,7259.72,39.05944346
2020-01-13 16:00:00,7256.0,7287.03,7259.95,7279.53,29.15471673
2020-01-13 17:00:00,7270.0,7309.0,7279.78,7275.28,29.49261838
2020-01-13 18:00:00,7263.21,7282.59,7270.07,7282.55,27.95576618
2020-01-13 19:00:00,7276.98,7310.78,7282.5,7294.95,36.45938057
2020-01-13 20:00:00,7290.01,7343.33,7291.24,7330.0,63.83369457
2020-01-13 21:00:00,7296.65,7335.0,7328.84,7314.1,32.55689894
2020-01-13 22:00:00,7290.07,7318.62,7318.54,7297.43,25.19394057
2020-01-13 23:00:00,7290.0,7319.79,7300.06,7290.0,14.01131858
2020-01-14 00:00:00,7290.0,7472.43,7290.0,7422.8,88.85399801
2020-01-14 01:00:00,7428.9,7621.0,7429.6,7568.94,134.57245275
2020-01-14 02:00:00,7523.0,7573.87,7559.04,7571.15,50.06148493
2020-01-14 03:00:00,7520.9,7610.0,7569.59,7609.54,21.65323355
2020-01-14 04:00:00,7598.97,7699.0,7598.97,7654.65,114.38844659
2020-01-14 05:00:00,7594.47,7669.99,7660.06,7610.68,97.76757139
2020-01-14 06:00:00,7598.95,7643.02,7616.48,7627.89,86.1937962
2020-01-14 07:00:00,7617.02,7669.95,7627.89,7638.12,139.88918196
2020-01-14 08:00:00,7627.46,7664.11,7645.22,7638.55,209.91465798
2020-01-14 09:00:00,7610.0,7689.6,7635.53,7637.26,152.28279083
2020-01-14 10:00:00,7600.0,7655.87,7629.41,7651.93,102.37766743
2020-01-14 11:00:00,7636.41,7665.03,7651.86,7660.15,60.28556372
2020-01-14 12:00:00,7620.0,7740.0,7660.27,7644.1,179.15982116
2020-01-14 13:00:00,7639.15,7735.53,7640.0,7726.92,159.13011611
2020-01-14 14:00:00,7713.01,7885.28,7734.64,7826.71,382.40452316
2020-01-14 15:00:00,7774.5,7879.0,7820.01,7819.08,267.65802909
2020-01-14 16:00:00,7653.57,7814.62,7811.0,7793.79,352.2052826
2020-01-14 17:00:00,7765.15,7929.88,7800.0,7881.41,352.6918683
2020-01-14 18:00:00,7801.0,7958.99,7881.41,7895.0,260.17470232
2020-01-14 19:00:00,7820.0,7894.97,7884.76,7894.95,42.55676563
2020-01-14 20:00:00,7802.11,7894.55,7887.64,7808.53,93.39432093
2020-01-14 21:00:00,7798.28,7875.0,7808.53,7857.44,80.26850954
2020-01-14 22:00:00,7848.04,7902.22,7851.71,7860.0,94.43272065
2020-01-14 23:00:00,7840.0,7982.03,7860.0,7949.54,201.71781167
2020-01-15 00:00:00,7834.0,7990.32,7928.4,7899.76,192.62520671
2020-01-15 01:00:00,7834.0,7898.85,7879.7,7869.99,83.15603278
2020-01-15 02:00:00,7864.54,7918.0,7869.99,7904.77,48.68044218
2020-01-15 03:00:00,7832.34,7903.04,7903.04,7832.34,20.44477956
2020-01-15 04:00:00,7700.78,7836.07,7830.01,7718.15,83.36322393
2020-01-15 05:00:00,7700.0,7772.61,7710.11,7727.22,103.15004308
2020-01-15 06:00:00,7724.37,7800.0,7730.91,7791.39,52.77637224
2020-01-15 07:00:00,7745.82,7793.72,7787.46,7750.0,52.12211793
2020-01-15 08:00:00,7735.33,7788.0,7750.0,7770.67,62.33188487
2020-01-15 09:00:00,7763.34,7896.14,7763.39,7874.9,72.30730633
2020-01-15 10:00:00,7840.11,7910.0,7874.9,7909.9,89.35429817
2020-01-15 11:00:00,7824.16,7910.0,7904.2,7824.16,60.96585689
2020-01-15 12:00:00,7824.16,7888.96,7824.16,7869.2,103.83216611
2020-01-15 13:00:00,7861.88,7989.0,7869.1,7964.07,122.06070988
2020-01-15 14:00:00,7861.0,7979.25,7964.22,7932.41,132.81705373
2020-01-15 15:00:00,7850.0,7947.99,7927.81,7866.05,118.38169702
2020-01-15 16:00:00,7774.93,7899.0,7866.04,7869.45,112.21551052
2020-01-15 17:00:00,7811.5,7879.99,7863.1,7879.83,110.19653802
2020-01-15 18:00:00,7802.6,7879.96,7879.94,7848.65,72.51325752
2020-01-15 19:00:00,7840.0,7872.15,7848.66,7850.52,43.73586025
2020-01-15 20:00:00,7832.69,7926.61,7850.6,7904.01,51.25845814
2020-01-15 21:00:00,7875.48,7940.0,7904.01,7929.4,94.91090516
2020-01-15 22:00:00,7900.0,7940.0,7924.68,7938.96,62.50773273
